cbo;dit;fanin;fanout;lcom;noc;loc;rfc;wmc;totalMethodsQty;protectedMethodsQty;publicMethodsQty;privateMethodsQty;finalFieldsQty;protectedFieldsQty;publicFieldsQty;privateFieldsQty;bugs
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;10;0;1;1;0;0;0;0;0;0;0;0
1;1;0;1;0;0;8;3;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
10;5;1;10;78;0;243;38;24;16;12;4;0;0;0;0;1;0
2;2;4;2;3;3;10;2;4;3;3;0;0;1;0;0;0;0
0;1;0;0;0;0;10;2;2;1;1;0;0;0;0;0;0;0
6;1;2;6;595;0;219;52;59;35;35;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
3;1;1;3;0;0;20;0;0;0;0;0;0;0;0;18;0;0
2;1;2;2;78;0;55;14;22;13;13;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
1;1;3;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
4;3;0;4;28;0;39;35;8;8;8;0;0;0;0;0;0;0
3;1;1;3;0;0;5;1;1;1;1;0;0;0;0;0;0;0
2;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
3;2;0;3;1;0;38;10;2;2;2;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
4;1;12;4;15;10;54;14;15;6;6;0;0;3;0;0;0;1
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
2;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
5;3;0;5;3;0;23;3;6;3;0;0;0;0;0;0;3;0
3;2;0;3;0;0;6;2;1;1;1;0;0;0;0;0;0;0
7;2;1;7;190;0;207;39;24;20;19;1;0;0;0;0;0;0
6;2;1;6;0;0;154;40;20;18;16;2;0;0;0;0;2;0
3;2;0;3;10;0;55;11;5;5;5;0;0;0;0;0;0;0
3;1;0;3;0;0;15;5;4;4;0;0;0;0;0;0;0;0
8;4;2;8;13;0;38;4;10;7;4;2;1;0;0;0;2;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;17;0;5;4;4;0;0;0;0;0;1;0
1;1;0;1;0;0;10;0;1;1;0;0;0;0;0;0;3;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
1;1;1;1;15;0;8;0;6;6;0;0;0;0;0;0;0;0
28;3;1;28;2403;0;1087;83;73;70;66;4;0;0;0;0;1;0
2;2;0;2;124;0;279;14;17;17;17;0;0;0;0;0;5;0
4;1;1;4;1;0;7;0;2;2;0;0;0;0;0;0;0;0
11;2;0;11;253;0;152;55;41;23;10;7;5;0;0;0;2;1
0;3;0;0;0;0;5;0;1;1;1;0;0;0;0;0;1;0
0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2;2;0;2;6;0;23;6;4;4;4;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
6;2;0;6;6;0;100;17;10;4;0;0;0;0;0;0;0;0
7;1;0;7;3;0;13;4;3;3;3;0;0;0;0;0;2;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
2;2;0;2;0;0;8;4;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
5;3;0;5;0;0;206;23;28;18;18;0;0;0;0;0;3;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
3;1;0;3;15;0;14;0;6;6;6;0;0;0;0;0;0;0
4;1;2;4;15;0;22;3;6;6;0;0;0;0;0;0;0;0
1;5;1;1;0;0;6;0;1;1;1;0;0;0;0;0;1;0
4;2;0;4;618;0;616;27;79;37;37;0;0;0;0;0;4;0
1;2;0;1;0;0;5;0;1;1;0;0;1;0;0;0;0;0
2;1;1;2;10;0;18;2;5;5;0;0;0;0;0;0;0;0
3;2;0;3;10;0;74;4;5;5;5;0;0;0;0;0;0;0
2;1;2;2;3;0;17;2;3;3;0;0;0;0;0;0;0;0
1;1;0;1;0;0;14;0;3;3;2;0;0;0;0;0;2;0
6;1;4;6;1730;2;406;56;110;64;55;7;1;0;0;0;11;0
4;4;2;4;15;0;21;3;6;6;5;0;1;0;0;0;0;0
2;1;0;2;0;0;32;3;10;6;4;0;0;0;0;0;1;0
1;1;0;1;0;0;6;0;1;1;0;0;0;0;0;0;0;0
19;2;1;19;0;0;143;13;17;17;14;3;0;0;0;0;2;0
1;1;0;1;0;0;3;0;1;1;1;0;0;0;0;0;0;0
2;1;0;2;1;0;9;4;2;2;0;0;0;0;0;0;0;0
10;2;8;10;11;0;56;12;10;6;2;0;3;0;0;0;2;0
2;1;1;2;15;0;72;25;18;7;1;6;0;0;0;0;3;0
2;2;0;2;3;0;41;7;3;3;3;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;2;1;52;0;52;2;13;12;12;0;0;0;0;0;10;1
0;1;2;0;0;1;26;0;4;4;4;0;0;0;2;2;3;0
4;2;0;4;78;0;92;21;21;13;13;0;0;0;0;0;0;0
1;2;0;1;1;0;8;0;2;2;0;1;0;0;0;0;1;1
2;1;1;2;1;0;7;0;2;2;0;0;0;0;0;0;0;0
1;2;0;1;0;0;4;0;1;1;1;0;0;0;0;0;0;0
1;1;11;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
10;1;7;10;2199;0;745;74;278;67;62;5;0;0;0;21;0;1
1;3;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;55;0;24;0;11;11;11;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;3;0;11;3;3;3;0;3;0;0;0;0;0;0
2;1;1;2;0;0;8;4;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;6;0;1;1;0;1;0;0;0;1;0;0
1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
6;1;0;6;1;0;9;0;2;2;0;1;1;0;0;0;0;0
0;1;0;0;1;0;8;0;2;2;0;0;0;0;0;0;0;0
3;1;3;3;0;0;66;11;17;3;0;3;0;0;0;0;3;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8;2;1;8;7;0;40;13;9;7;0;3;4;0;0;0;2;0
2;2;1;2;0;0;10;1;2;2;0;2;0;0;0;0;1;0
1;5;1;1;0;0;6;0;1;1;0;1;0;0;0;0;1;0
1;1;0;1;0;0;7;0;1;1;0;0;0;0;0;0;0;0
6;1;0;6;0;0;12;8;3;1;0;1;0;0;0;0;1;0
2;1;0;2;0;0;3;0;0;0;0;0;0;0;0;0;1;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
8;3;4;8;0;0;89;14;10;6;0;5;1;0;0;0;6;0
3;1;0;3;1;0;18;2;4;3;0;2;0;0;0;0;1;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;5;2;1;1;0;1;0;0;0;0;0;0
3;1;0;3;1;0;8;3;2;2;0;2;0;0;0;0;0;0
1;1;0;1;0;0;8;4;1;1;0;0;0;0;0;0;0;0
2;2;1;2;3;0;11;0;4;3;2;1;0;0;0;0;0;0
1;1;0;1;0;0;6;3;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;5;2;1;1;0;1;0;0;0;0;0;0
6;1;5;6;5;0;71;8;17;11;1;8;2;0;0;0;4;1
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;0;0;1;0;0;0;0
0;1;0;0;0;0;14;4;3;1;0;1;0;0;0;0;0;0
0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0
1;1;1;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
2;1;0;2;0;0;8;2;1;1;0;1;0;0;0;0;2;0
4;1;0;4;1;0;19;3;3;3;0;2;1;0;0;0;4;0
0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
14;1;2;14;13;0;62;19;15;6;0;2;3;0;0;0;1;0
13;2;1;13;136;0;70;4;17;17;0;17;0;0;0;0;0;0
3;1;6;3;3;0;5;0;3;3;0;0;0;0;0;0;0;0
0;1;0;0;0;0;22;0;1;1;0;0;1;0;0;0;9;0
2;1;0;2;0;0;5;2;1;1;0;0;0;0;0;0;0;0
3;1;14;3;15;0;8;0;6;6;0;0;0;0;0;0;0;0
3;3;0;3;1;0;18;3;4;3;0;2;0;0;0;0;1;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2;1;0;2;1;0;12;0;3;3;0;2;0;0;0;0;1;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
4;2;0;4;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;1;0;6;0;2;2;0;2;0;0;0;0;0;0
1;1;0;1;0;0;10;4;2;1;0;1;0;0;0;0;0;0
1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;7;3;1;1;0;1;0;0;0;0;0;0
8;1;10;8;5;0;67;7;6;6;0;3;1;0;0;0;4;0
5;1;2;5;1;0;15;7;4;2;0;2;0;0;0;0;0;0
4;1;1;4;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2;1;0;2;0;0;5;0;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
10;1;7;10;190;0;22;0;20;20;0;0;0;0;0;0;0;0
15;5;1;15;231;0;206;39;27;22;0;19;3;0;0;0;0;0
0;1;0;0;0;0;6;1;1;1;0;1;0;0;0;0;0;0
6;1;2;6;4;0;27;10;8;4;0;2;2;0;0;0;1;0
8;1;2;8;33;0;105;28;14;10;0;2;7;0;0;0;11;0
2;1;0;2;0;0;28;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
17;19;1;17;0;0;291;40;40;31;0;30;1;0;0;0;2;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;2;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0
2;1;0;2;6;0;14;0;4;4;0;0;0;0;0;0;0;0
5;1;0;5;1;0;53;9;4;2;0;2;0;0;0;0;0;0
2;1;0;2;0;0;7;5;1;1;0;1;0;0;0;0;0;0
2;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
3;1;5;3;1;0;4;0;2;2;0;0;0;0;0;0;0;0
6;2;1;6;0;0;22;14;5;1;1;0;0;0;0;0;1;0
0;1;0;0;1;0;4;0;2;2;0;0;0;0;0;0;0;0
2;1;0;2;0;0;7;4;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
3;1;0;3;0;0;15;2;1;1;0;0;0;0;0;0;0;0
1;1;0;1;0;0;17;2;2;1;0;1;0;0;0;0;0;0
3;1;0;3;1;0;25;5;5;3;0;2;1;0;0;0;4;0
4;1;0;4;0;0;17;1;4;4;0;4;0;0;0;0;2;0
1;3;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;4;0;1;0;0;17;3;6;3;0;1;1;0;0;0;1;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;3;0;5;0;3;3;0;0;0;0;0;0;0;0
1;1;0;1;1;0;8;2;4;2;0;2;0;0;0;0;0;0
4;1;1;4;0;0;8;5;2;1;0;1;0;0;0;0;0;0
2;1;0;2;0;0;7;1;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
4;2;0;4;0;0;61;10;12;8;0;8;0;0;0;0;2;0
1;1;3;1;10;0;7;0;5;5;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
3;2;0;3;0;0;7;3;1;1;0;1;0;0;0;0;0;0
4;3;0;4;0;0;6;0;1;1;0;1;0;0;0;0;1;0
7;1;0;7;0;0;29;10;2;2;0;2;0;0;0;1;0;0
0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
2;1;0;2;0;0;20;8;3;1;0;1;0;0;0;0;0;0
1;1;9;1;58;1;42;9;18;13;0;13;0;0;0;0;1;0
1;1;0;1;0;0;19;4;5;5;0;4;1;0;0;0;2;0
6;1;0;6;0;0;47;5;2;2;0;2;0;0;0;0;0;0
7;1;2;7;3;0;36;12;9;3;0;2;1;0;0;0;0;0
1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
7;2;0;7;1;0;15;12;2;2;0;2;0;0;0;0;0;0
3;1;0;3;0;0;6;0;1;1;0;1;0;0;0;0;1;0
2;2;0;2;0;0;5;0;1;1;0;1;0;0;0;0;0;0
4;2;3;4;15;0;32;1;8;7;0;7;0;0;0;0;4;0
7;5;2;7;3;2;25;3;3;3;0;3;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
3;1;0;3;0;0;13;10;1;1;0;1;0;0;0;0;0;0
16;1;4;16;15;0;27;7;7;6;0;3;3;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
0;1;1;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
6;2;1;6;1;0;45;13;10;7;0;4;3;0;0;0;1;0
5;2;0;5;0;0;133;10;23;16;0;16;0;0;0;0;3;0
2;1;1;2;0;0;9;1;2;2;0;2;0;0;0;0;1;0
6;1;2;6;0;0;30;7;9;7;0;5;1;0;0;0;2;0
0;1;2;0;0;0;14;1;4;2;0;2;0;0;0;0;1;0
1;1;0;1;1;0;11;3;3;3;0;3;0;0;0;0;1;0
6;1;4;6;6;0;13;1;4;4;0;3;1;0;0;0;0;0
2;5;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;6;1;1;1;0;1;0;0;0;0;0;0
2;1;0;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
20;2;2;20;8;0;149;15;12;8;0;7;1;0;0;0;1;0
2;2;0;2;1;0;7;0;2;2;0;2;0;0;0;0;0;0
4;1;0;4;0;0;3;0;1;1;0;0;0;0;0;0;0;0
3;1;0;3;0;0;3;0;1;1;0;0;0;0;0;0;0;0
6;1;0;6;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5;1;0;5;0;0;3;0;1;1;0;0;0;0;0;0;0;0
7;1;0;7;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
1;1;2;1;0;0;20;1;5;5;0;5;0;0;0;0;2;0
2;1;1;2;6;0;28;12;5;4;0;3;1;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
1;1;2;1;3;0;21;5;6;3;0;2;1;0;0;0;0;1
9;1;2;9;0;0;21;5;5;4;0;4;0;0;0;0;0;0
0;1;0;0;1;0;8;0;2;2;1;0;0;0;0;0;0;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;10;0;7;0;5;5;0;0;0;0;0;0;0;0
1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
2;1;0;2;0;0;9;4;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;4;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;4;1;1;0;1;0;0;0;0;0;0
2;1;0;2;0;0;6;1;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;5;0;2;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;3;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;4;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;4;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;4;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;4;1;1;0;1;0;0;0;0;0;0
4;1;0;4;0;0;7;4;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;4;1;1;0;1;0;0;0;0;0;0
2;1;0;2;1;0;4;0;2;2;0;0;0;0;0;0;0;0
7;2;0;7;3;0;31;11;3;3;0;3;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0
3;1;0;3;0;0;14;6;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0
1;1;0;1;1;0;8;1;2;2;0;2;0;0;0;0;0;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
12;1;0;12;0;0;137;32;14;14;0;14;0;0;0;0;0;0
7;2;1;7;0;0;8;6;2;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;22;3;8;4;0;4;0;0;0;0;1;0
5;1;2;5;15;0;8;0;6;6;0;0;0;0;0;0;0;0
5;1;0;5;6;0;13;0;4;4;0;4;0;0;0;0;0;0
3;1;0;3;6;0;26;14;4;4;0;4;0;0;0;0;0;0
2;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;5;3;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
3;2;0;3;0;0;17;8;2;1;0;1;0;0;0;0;0;0
4;1;2;4;0;0;38;12;11;5;0;2;0;0;0;0;1;0
3;1;9;3;0;0;12;4;2;1;0;1;0;0;0;0;3;0
1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
16;1;0;16;0;0;167;19;20;20;0;20;0;0;0;1;4;0
4;1;0;4;28;0;10;0;8;8;0;0;0;0;0;0;0;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
1;1;1;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
6;2;0;6;0;0;17;9;2;2;0;2;0;0;0;0;0;0
2;1;0;2;0;0;5;0;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;1;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
1;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;2;0
1;2;1;1;1;0;8;1;2;2;0;2;0;0;0;0;0;0
2;1;18;2;21;0;9;0;7;7;0;0;0;0;0;0;0;0
4;1;0;4;2;0;24;0;5;5;0;5;0;0;0;0;4;0
1;1;0;1;21;0;28;10;7;7;0;7;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;4;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;4;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;3;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;4;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;5;1;1;0;1;0;0;0;0;0;0
4;1;2;4;3;0;38;14;10;6;0;2;4;0;0;0;2;0
6;2;0;6;0;0;79;16;12;8;0;8;0;0;0;0;2;0
0;1;0;0;0;0;5;4;1;1;0;1;0;0;0;0;0;0
2;1;9;2;6;0;20;8;4;4;0;4;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
4;2;0;4;0;0;52;7;10;10;0;10;0;0;0;0;1;0
1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;12;7;2;2;0;2;0;0;0;0;0;0
1;3;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;2;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
1;2;0;1;0;0;11;3;2;2;0;2;0;0;0;0;1;0
1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5;2;0;5;0;0;11;3;2;1;0;1;0;0;0;0;0;0
1;1;0;1;10;0;12;0;5;5;0;5;0;0;0;0;0;0
1;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
1;5;1;1;0;0;6;0;1;1;0;1;0;0;0;0;1;0
0;1;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0
2;2;0;2;1;0;31;15;2;2;0;2;0;0;0;0;0;0
5;5;0;5;0;0;16;4;2;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
7;1;0;7;0;0;19;4;1;1;0;1;0;0;0;2;2;0
4;1;2;4;0;0;42;13;12;6;0;2;4;0;0;0;2;0
2;1;0;2;0;0;20;7;2;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;10;0;1;1;0;1;0;0;0;0;3;0
5;1;0;5;0;0;11;5;2;2;0;2;0;0;0;1;0;0
10;7;0;10;0;0;192;35;36;22;0;22;0;0;0;0;1;0
4;2;0;4;0;0;122;32;20;14;0;14;0;0;0;0;0;0
1;1;0;1;3;0;20;2;5;3;0;2;0;0;0;0;0;0
5;1;0;5;0;0;15;2;1;1;0;0;0;0;0;0;0;0
1;1;1;1;0;0;5;2;1;1;0;1;0;0;0;0;0;0
1;1;3;1;1;0;46;12;12;3;0;2;1;0;0;0;4;0
8;2;0;8;1;0;10;4;2;2;0;1;0;0;0;0;0;0
4;3;1;4;24;0;52;7;9;9;0;8;1;0;0;0;0;1
4;1;0;4;0;0;6;3;1;1;0;0;0;0;0;0;1;0
10;1;1;10;1;0;24;10;6;3;0;2;1;0;0;0;1;0
1;1;0;1;1;0;7;1;2;2;0;0;0;0;0;0;0;0
1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;3;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5;1;0;5;0;0;15;2;1;1;0;0;0;0;0;0;3;0
3;1;1;3;0;0;18;3;4;3;0;3;0;0;0;0;3;0
12;2;1;12;45;0;103;40;10;10;0;10;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;8;0;1;1;0;1;0;0;1;0;1;0
1;1;0;1;0;0;14;5;4;1;0;1;0;0;0;0;0;0
0;1;4;0;0;0;46;11;6;2;0;2;0;0;0;0;4;0
1;5;1;1;0;0;6;0;1;1;0;1;0;0;0;0;1;0
13;2;1;13;3;0;51;19;7;6;0;6;0;0;0;0;1;0
1;1;0;1;0;0;6;2;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;6;0;1;1;0;1;0;0;0;0;1;0
0;1;0;0;0;0;8;0;1;1;0;1;0;0;0;0;1;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
1;1;0;1;1;0;7;0;2;2;0;2;0;0;0;0;0;0
0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
2;1;0;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;6;0;1;1;0;1;0;0;0;0;1;0
6;2;0;6;0;0;120;22;14;10;0;10;0;0;0;0;0;0
1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2;1;1;2;6;0;52;9;10;5;0;4;1;0;0;0;2;1
0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;9;1;2;2;0;1;0;0;0;0;1;0
0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;3;0;10;0;3;3;0;3;0;0;0;0;0;0
3;2;0;3;10;0;19;3;5;5;0;3;1;0;0;0;1;0
1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
16;2;1;16;120;0;149;28;17;16;0;15;1;0;0;0;12;0
4;2;0;4;0;0;6;0;1;1;0;1;0;0;0;0;1;0
0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0
16;1;0;16;3;0;101;7;6;6;0;6;0;0;0;0;0;0
0;1;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0
3;1;0;3;0;0;18;0;0;0;0;0;0;0;0;0;1;0
1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;6;0;1;1;1;0;0;0;0;0;1;0
18;1;11;18;145;0;140;47;38;18;0;15;3;0;0;0;2;1
3;1;0;3;0;0;10;1;2;2;0;2;0;0;0;0;1;0
3;1;1;3;0;0;8;7;3;1;0;1;0;0;0;0;0;0
3;1;0;3;28;0;10;0;8;8;0;0;0;0;0;0;0;0
5;2;0;5;0;0;7;4;1;1;0;1;0;0;0;0;0;0
